age,education,default,balance,housing,loan,day_of_week,campaign,pdays,previous,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,y
0.16666666666666663,2,0,0.04149301411864065,1,0,7,0.0,335,5,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.48611111111111105,2,0,0.050177171498338446,1,0,14,0.04081632653061225,174,7,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0.2777777777777778,1,0,0.036131969816586194,1,0,20,0.0,155,2,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.45833333333333326,3,0,0.3281252868709494,0,0,7,0.061224489795918366,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.4027777777777778,2,0,0.044430572640314324,0,0,15,0.061224489795918366,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.26388888888888884,-1,0,0.054179594984118826,0,1,5,0.0,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.25,2,0,0.10264931059173446,0,0,12,0.0,378,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.20833333333333331,3,0,0.038812491967613424,0,0,22,0.0,91,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0.26388888888888884,2,0,0.03754566985514165,1,0,15,0.12244897959183673,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5138888888888888,1,0,0.10878146400572825,0,1,4,0.02040816326530612,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0.29166666666666663,3,0,0.04024455174692934,1,0,5,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5694444444444444,1,0,0.036131969816586194,0,0,19,0.02040816326530612,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.5138888888888888,2,0,0.035397580186167774,1,0,12,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.48611111111111105,2,0,0.06117465621385426,0,0,25,0.0,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.3472222222222222,2,0,0.036242128261148955,0,0,4,0.0,264,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0.19444444444444442,3,0,0.26904364110378765,1,0,20,0.0,170,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.5277777777777777,1,0,0.039748838746396904,0,0,9,0.02040816326530612,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.16666666666666663,3,0,0.03627884774266988,0,1,30,0.02040816326530612,150,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.26388888888888884,2,0,0.2436521196320708,0,0,26,0.02040816326530612,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2222222222222222,3,0,0.16947876695981054,1,0,13,0.0,37,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
0.4444444444444444,3,0,0.036131969816586194,0,0,21,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.2361111111111111,3,0,0.0825637541997907,1,0,3,0.12244897959183673,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.2777777777777778,2,0,0.03783942570730902,0,0,9,0.10204081632653061,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.13888888888888884,2,0,0.03682963996548369,1,0,23,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5694444444444444,1,0,0.036131969816586194,1,0,5,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
0.38888888888888884,1,0,0.037802706225788095,1,0,6,0.0,356,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.18055555555555552,2,0,0.036131969816586194,1,0,21,0.16326530612244897,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2222222222222222,3,0,0.09189050250610462,1,0,21,0.0,-1,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0.15277777777777773,2,1,0.024326656507610116,1,0,18,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.3194444444444444,3,0,0.04294343363871703,0,0,9,0.08163265306122448,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0.18055555555555552,2,0,0.036131969816586194,1,0,8,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.26388888888888884,2,0,0.14542750656360734,0,0,5,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.5138888888888888,1,0,0.2230892099803551,0,0,19,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.2777777777777778,1,0,0.0426313180457892,1,0,13,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
0.20833333333333331,2,0,0.04397157912130281,0,0,1,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.26388888888888884,3,0,0.036131969816586194,0,0,22,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.13888888888888884,2,0,0.07817577615804065,1,0,18,0.0,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0.25,2,0,0.03793122441111132,0,0,30,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0.36111111111111105,1,0,0.07929572034442875,0,0,16,0.02040816326530612,-1,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.26388888888888884,2,0,0.036131969816586194,1,0,11,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.2222222222222222,2,0,0.053243248205335346,0,1,18,0.02040816326530612,132,1,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.16666666666666663,2,0,0.03646244515027448,0,0,19,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.20833333333333331,3,0,0.03666440229863955,1,0,7,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2361111111111111,2,0,0.05823709769218059,0,0,3,0.02040816326530612,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0.5694444444444444,2,0,0.044926285640846754,0,0,18,0.0,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.43055555555555547,3,0,0.0965905961407825,0,0,24,0.0,77,9,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.36111111111111105,3,0,0.16789982925441094,0,0,19,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.2222222222222222,2,0,0.10540327170580352,1,0,21,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.33333333333333326,3,0,0.03679292048396277,0,0,14,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.18055555555555552,3,0,0.037802706225788095,0,0,27,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5833333333333333,-1,0,0.036131969816586194,0,0,4,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0.38888888888888884,2,0,0.040097673820845656,1,0,6,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.16666666666666663,3,0,0.036187049038867575,1,0,22,0.16326530612244897,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.20833333333333331,3,0,0.05941212110085006,1,0,3,0.0,28,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.36111111111111105,3,0,0.04028127122845026,1,0,17,0.04081632653061225,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.2361111111111111,3,0,0.06212936273339821,1,0,6,0.0,169,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.16666666666666663,2,0,0.03655424385407678,1,0,8,0.02040816326530612,359,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5694444444444444,1,0,0.036976517891567376,0,0,14,0.02040816326530612,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.29166666666666663,2,0,0.036131969816586194,0,0,12,0.061224489795918366,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2361111111111111,3,0,0.03727027374373474,1,0,20,0.04081632653061225,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0.2222222222222222,3,0,0.06066058347256137,0,0,22,0.10204081632653061,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.375,2,0,0.044045018084344655,1,0,12,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.41666666666666663,1,0,0.08528099583233886,0,0,20,0.04081632653061225,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.4444444444444444,1,0,0.03978555822791783,0,0,11,0.02040816326530612,363,2,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.18055555555555552,2,0,0.04869003249674115,1,0,7,0.04081632653061225,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0.3055555555555556,2,0,0.036131969816586194,1,1,26,0.02040816326530612,172,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.2222222222222222,3,0,0.053279967686856264,1,0,16,0.04081632653061225,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0.26388888888888884,3,0,0.12987680613949731,0,0,30,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0.4444444444444444,3,0,0.31964308663961666,0,0,5,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.19444444444444442,2,0,0.052343620908072784,1,1,30,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.33333333333333326,2,0,0.03554445811225146,1,0,13,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.4027777777777778,1,0,0.04118089852571282,1,0,14,0.04081632653061225,-1,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2777777777777778,2,0,0.14138836359630602,1,0,12,0.14285714285714285,278,4,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2361111111111111,2,0,0.03996915563552243,1,1,28,0.02040816326530612,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
0.45833333333333326,1,0,0.03716011529917198,0,1,24,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.3055555555555556,1,0,0.10472396129766648,1,0,19,0.04081632653061225,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.29166666666666663,1,0,0.05717223272807388,1,0,10,0.0,-1,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
0.5694444444444444,3,0,0.06464464721758129,0,1,18,0.02040816326530612,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.45833333333333326,1,0,0.037802706225788095,0,1,19,0.02040816326530612,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5277777777777777,2,0,0.051168597499403314,0,0,9,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5416666666666666,-1,0,0.0332494905171939,0,0,28,0.16326530612244897,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.3055555555555556,1,0,0.08146216975416308,0,1,19,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.13888888888888884,2,0,0.03660932307635817,1,0,7,0.02040816326530612,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.4722222222222222,2,0,0.040134393302366574,1,0,2,0.22448979591836735,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5694444444444444,1,0,0.04457745056639801,0,0,5,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.4722222222222222,1,0,0.05946720032313144,0,0,18,0.04081632653061225,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.4027777777777778,2,0,0.10398957166724807,0,0,12,0.061224489795918366,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0.3055555555555556,2,0,0.039657040042594606,1,0,16,0.2040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.09722222222222221,2,0,0.03837185818936237,1,0,6,0.0,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.38888888888888884,2,0,0.04182348945232894,1,0,24,0.02040816326530612,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.19444444444444442,2,0,0.04823103897772964,1,0,20,0.10204081632653061,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0.38888888888888884,3,0,0.038592175078487896,0,0,19,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.16666666666666663,2,0,0.04099730111810822,1,1,3,0.18367346938775508,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.41666666666666663,2,0,0.04149301411864065,0,0,30,0.0,79,1,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0.5277777777777777,1,0,0.17192061248095178,1,0,19,0.02040816326530612,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.20833333333333331,2,0,0.08654781794481062,1,0,18,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.3055555555555556,2,0,0.15613123542695578,0,0,5,0.0,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5416666666666666,3,0,0.03820662052251823,0,0,3,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0.15277777777777773,3,1,0.0371050360768906,1,0,31,0.32653061224489793,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.125,3,0,0.05586869113408119,0,0,2,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.25,3,0,0.036131969816586194,0,0,20,0.02040816326530612,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.19444444444444442,2,0,0.036131969816586194,1,1,7,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.25,3,0,0.02691537995483504,1,0,20,0.061224489795918366,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0.2361111111111111,2,0,0.042888354416435646,1,0,16,0.04081632653061225,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.09722222222222221,2,0,0.03600345163126297,0,1,31,0.7142857142857142,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.16666666666666663,1,0,0.08783299979804285,1,0,21,0.0,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.4027777777777778,1,0,0.04040978941377348,0,0,8,0.04081632653061225,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.08333333333333331,2,0,0.04314539078708209,0,0,30,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0.19444444444444442,3,0,0.055354618392788296,1,0,13,0.10204081632653061,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.3472222222222222,2,0,0.04116253878495236,0,0,14,0.061224489795918366,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.4444444444444444,2,0,0.040152753043127036,1,0,15,0.12244897959183673,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.36111111111111105,2,0,0.0537756806873887,0,0,20,0.02040816326530612,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.2222222222222222,3,0,0.07046468503864725,1,0,3,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5,1,0,0.04257623882350782,1,0,6,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0.375,2,0,0.06143169258450071,1,0,15,0.08163265306122448,372,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.3055555555555556,3,0,0.12811427102649312,0,0,17,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.15277777777777773,2,0,0.022307085023959464,1,1,23,0.0,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.16666666666666663,1,0,0.036242128261148955,1,1,9,0.0,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.4722222222222222,-1,0,0.060311748398112625,0,0,12,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.20833333333333331,2,0,0.04050158811757579,1,1,5,0.08163265306122448,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0.4027777777777778,2,0,0.036131969816586194,0,0,19,0.02040816326530612,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.38888888888888884,2,0,0.08012190867864946,0,0,8,0.0,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.2361111111111111,1,0,0.03387372170304956,1,0,13,0.061224489795918366,-1,0,-1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5277777777777777,-1,0,0.07059320322397047,1,0,30,0.0,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.4027777777777778,2,0,0.05704371454275066,1,0,11,0.02040816326530612,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.38888888888888884,2,0,0.10028090403363504,1,0,20,0.0,-1,0,-1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5416666666666666,-1,0,0.041933647896891704,1,0,3,0.14285714285714285,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5277777777777777,3,0,0.025795435768446954,0,0,16,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.3055555555555556,2,0,0.04096058163658729,0,0,6,0.04081632653061225,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5,-1,0,0.05138891438852884,1,1,2,0.0,125,2,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
0.25,3,0,0.04340242715772854,0,0,13,0.08163265306122448,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.16666666666666663,2,0,0.04485284667780491,0,0,22,0.08163265306122448,-1,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.5416666666666666,1,0,0.036242128261148955,1,0,24,0.10204081632653061,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.19444444444444442,3,0,0.08638258027796648,1,1,23,0.0,-1,0,-1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.4027777777777778,2,0,0.04197036737841262,0,0,4,0.02040816326530612,-1,0,-1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.16666666666666663,3,0,0.11193933941652745,0,0,1,0.0,-1,0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0.29166666666666663,2,0,0.0626434354746911,0,0,19,0.0,117,8,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
